imdbid,book_id,title,author,year,full_name,budget,revenue,runtime,poster_path,rating_average,vote_count,standardized_rating,normalized_rating,goodreads_scale_rating
tt0107151,9328.0,La Casa de los Espíritus,Isabel Allende,1993.0,The House of the Spirits 1993,25000000,0,140.0,/zcm1tp34jNFbTltJhlr7bsvIvmh.jpg,6.9,19186.0,0.372918158596471,0.676056338028169,3.45
tt0068337,7663.0,A Case of Need,Michael Crichton,1972.0,The Carey Treatment 1972,0,0,101.0,/qYCd8owvR4vdJizpTdXQpePMo0C.jpg,6.2,1141.0,-0.319474908745093,0.577464788732394,3.1
tt0052680,1265050.0,Cash McCall,Cameron Hawley,1960.0,Cash McCall 1960,0,0,102.0,/l2POPRxzgh2zqYXy7isy0P4xFfW.jpg,6.5,994.0,-0.0227350227415655,0.619718309859155,3.25
tt0061452,3758.0,Casino Royale,Ian Fleming,1967.0,Casino Royale 1967,12000000,41744718,131.0,/sh1pzt6kPJshym6TuZpTPoxIKnH.jpg,5.2,24759.0,-1.30860786209018,0.436619718309859,2.6
tt0381061,3758.0,Casino Royale,Ian Fleming,2006.0,Casino Royale 2006,150000000,599045960,144.0,/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,8.0,532575.0,1.46096440727607,0.830985915492958,4.0
tt0063563,152864.0,The Castle,Franz Kafka,1968.0,The Castle 1968,0,0,93.0,/ye2jN28FMyVwlTuA2oux2On23lP.jpg,6.9,213.0,0.372918158596471,0.676056338028169,3.45
tt0097028,173980.0,Car Chaser,Elmore Leonard,1989.0,Cat Chaser 1989,0,0,90.0,/yoO7VoRWVaDD9Vt8OHqthpYDfAr.jpg,5.3,1022.0,-1.20969456675567,0.450704225352113,2.65
tt0997248,10137919.0,The Cat That Walked by Himself,Rudyard Kipling,1988.0,The Cat Who Walked by Herself 1988,0,0,70.0,/zLXES9n4kylY8M0l7MYZlBmY5L9.jpg,7.1,125.0,0.570744749265489,0.704225352112676,3.55
tt0065528,168668.0,Catch-22,Joseph Heller,1970.0,Catch-22 1970,18000000,24911670,121.0,/tIg28QBu0vmOexZiVOv2vfrhHmk.jpg,7.2,19355.0,0.669658044599998,0.71830985915493,3.6
tt0066900,1123562.0,[[Louis L'Amour#Novels - Catlow (1963) ISBN 0-553-24767-0|Catlow]],Louis L'Amour,1971.0,Catlow 1971,0,0,101.0,/vSgftTrGA51O3aplsTtq9WBYYkM.jpg,5.6,893.0,-0.912954680752148,0.492957746478873,2.8
tt0182000,523562.0,The Caveman's Valentine,George Dawes Green,2001.0,The Caveman's Valentine 2001,0,0,105.0,/wra2J5YvLqpSy4PJRgAzHoV9cP1.jpg,5.9,6022.0,-0.61621479474862,0.535211267605634,2.95
tt0116095,25241971.0,Celle qui n'était plus,Pierre Boileau and Thomas Narcejac,1996.0,Diabolique 1996,0,0,107.0,/woBHA1Obn53zziO6h0N9340SGMv.jpg,5.4,12335.0,-1.11078127142117,0.464788732394366,2.7
tt0106535,310918.0,The Cement Garden,Ian McEwan,1993.0,The Cement Garden 1993,0,322975,105.0,/7bVAVixfrGcy8SeKElC8t2FynEd.jpg,7.2,4095.0,0.669658044599998,0.71830985915493,3.6
tt0115862,337037.0,The Chamber,John Grisham,1996.0,The Chamber 1996,50000000,22540359,113.0,/dHwB9Fn2uBEkxkMZZxWpxMGrhL3.jpg,6.0,11714.0,-0.517301499414111,0.549295774647887,3.0
tt0299956,140590.0,La chambre bleue,Georges Simenon,2002.0,The Blue Room 2002,0,0,104.0,/yHagWA3tKiDzLBMdthUB2xQRLqF.jpg,6.3,425.0,-0.220561613410584,0.591549295774648,3.15
tt0475263,11292145.0,Changhen Ge,Wang Anyi,2005.0,Everlasting Regret 2005,0,0,106.0,/fOyjHMm5OUfGkREWQBO6YQQ73vS.jpg,5.6,380.0,-0.912954680752148,0.492957746478873,2.8
tt0067992,6310.0,Charlie and the Chocolate Factory,Roald Dahl,1971.0,Willy Wonka & the Chocolate Factory 1971,3000000,4000000,100.0,/b94qXd1FcIwgzv0NYMUe2bjrzJR.jpg,7.8,157638.0,1.26313781660705,0.802816901408451,3.9
tt0367594,6310.0,Charlie and the Chocolate Factory,Roald Dahl,2005.0,Charlie and the Chocolate Factory 2005,150000000,474968763,115.0,/dvHl1dYvaZRhj9Gk0ITcCHr4DIJ.jpg,6.7,382695.0,0.175091567927453,0.647887323943662,3.35
tt0021733,3234826.0,Charlie Chan Carries On,Earl Derr Biggers,1931.0,Charlie Chan Carries On 1931,0,0,76.0,/cvClRZGMHCh59RjRRLG7RllTFtN.jpg,7.6,457.0,1.06531122593803,0.774647887323944,3.8
tt0032326,3234826.0,Charlie Chan Carries On,Earl Derr Biggers,1940.0,Charlie Chan's Murder Cruise 1940,0,0,77.0,/dU15MtQkjZBBjvMVO9huElT5Bn2.jpg,7.6,1074.0,1.06531122593803,0.774647887323944,3.8
tt0078956,1293729.0,Charlie M,Brian Freemantle,1979.0,Charlie Muffin 1979,0,0,104.0,/2lWvWTjsFtGA9xoRYLeoMydkXY1.jpg,7.1,185.0,0.570744749265489,0.704225352112676,3.55
tt0245046,1743991.0,Charlotte Gray,Sebastian Faulks,2001.0,Charlotte Gray 2001,0,741394,121.0,/aAeHRzVzpQkhUvYsRLOTApuI4HD.jpg,6.4,9975.0,-0.121648318076074,0.605633802816901,3.2
tt0070016,24178.0,Charlotte's Web,E. B. White,1973.0,Charlotte's Web 1973,0,0,94.0,/xmN3sp5xYHyTytkB8duzo1YqmkC.jpg,6.9,15259.0,0.372918158596471,0.676056338028169,3.45
tt0355315,24178.0,Charlotte's Web,E. B. White,2003.0,Charlotte's Web 2: Wilbur's Great Adventure 2003,0,0,79.0,/djgoEckEfAhi1OJPnOqRUCmdt2r.jpg,4.5,548.0,-2.00100092943175,0.338028169014085,2.25
tt0413895,24178.0,Charlotte's Web,E. B. White,2006.0,Charlotte's Web 2006,85000000,144000000,97.0,/zmfPv26TJrMeE9ngSEpBG44uePa.jpg,6.3,32946.0,-0.220561613410584,0.591549295774648,3.15
tt0069291,9859520.0,Chateau Bon Vivant,0,1972.0,Snowball Express 1972,0,0,93.0,/idQkNpmcu4939PSgQml7GcFviFo.jpg,6.5,1172.0,-0.0227350227415655,0.619718309859155,3.25
tt0338852,874880.0,The Cheetah Girls,Deborah Gregory,2003.0,The Cheetah Girls 2003,0,0,100.0,/gTOTIHuXVBXuyQrx2hukSUHGKTQ.jpg,4.9,6238.0,-1.60534774809371,0.394366197183099,2.45
tt1013542,874880.0,The Cheetah Girls,Deborah Gregory,2008.0,The Cheetah Girls: One World 2008,0,0,90.0,/aIxBQvA3h6WbD3LJtXspWL8GOw3.jpg,4.8,3537.0,-1.70426104342822,0.380281690140845,2.4
tt0056576,15818477.0,The Children of Light,0,1963.0,The Damned 1963,0,0,87.0,/ypz1aCD7cf3iVhdRMKBg4oEdjSG.jpg,6.8,2521.0,0.274004863261962,0.661971830985915,3.4
tt0206634,77223.0,The Children of Men,P. D. James,2006.0,Children of Men 2006,76000000,69959751,109.0,/gZ6i32Da76EUxta06GL2BxpC4Cn.jpg,7.9,423753.0,1.36205111194156,0.816901408450704,3.95
tt0077326,59296.0,The Children of Sanchez,Oscar Lewis,1978.0,The Children of Sanchez 1978,0,0,126.0,/lnOxu2iy8JNDSm4u4V8aL49pc88.jpg,7.2,518.0,0.669658044599998,0.71830985915493,3.6
tt0026205,20873683.0,China Seas,Crosbie Garstin,1935.0,China Seas 1935,1138000,0,87.0,/rn9KG6ZcmripJWjlgWYbVPglWRd.jpg,7.0,2022.0,0.47183145393098,0.690140845070423,3.5
tt0017752,1208644.0,The Chinese Parrot,Earl Derr Biggers,1927.0,The Chinese Parrot 1927,0,0,,/e3SzOUZkP186NyLLNYwxebjr9zz.jpg,,,,,
tt0241303,395371.0,Chocolat,Joanne Harris,2000.0,Chocolat 2000,25000000,152500343,121.0,/qVKYduwLJ5HjbeVVYqYPSAhWQqh.jpg,7.3,166732.0,0.768571339934507,0.732394366197183,3.65
tt0094869,838771.0,The Chocolate War,Robert Cormier,1988.0,The Chocolate War 1988,0,303624,100.0,/nvRwqtcufqdzpLEZrkxrAtTL5I9.jpg,6.9,1869.0,0.372918158596471,0.676056338028169,3.45
tt0085333,408852.0,Christine,Stephen King,1983.0,Christine 1983,0,21200000,110.0,/eIFakrk7xLwiNNoiottTBN5EIwy.jpg,6.7,61951.0,0.175091567927453,0.647887323943662,3.35
tt0075807,1360750.0,Christmas at Candleshoe,J. I. M. Stewart,1977.0,Candleshoe 1977,0,0,101.0,/6Rq9u5fnS6PzWz9dgPQmBhgDvRJ.jpg,6.8,3163.0,0.274004863261962,0.661971830985915,3.4
tt0036711,43919075.0,Christmas Holiday,W. Somerset Maugham,1944.0,Christmas Holiday 1944,0,0,93.0,/3vRB7hmHQTHNsOXJOtmSpoYCuxE.jpg,6.7,1048.0,0.175091567927453,0.647887323943662,3.35
tt0330152,42172.0,The Christmas Shoes,0,2002.0,The Christmas Shoes 2002,0,0,100.0,/xfwFhPpRexlhZ0boBwebXX0E9C9.jpg,6.9,2142.0,0.372918158596471,0.676056338028169,3.45
tt0756632,42172.0,The Christmas Shoes,0,2005.0,The Christmas Blessing 2005,0,0,120.0,/vd4QJEXsyBIdCsKSSlHatl5K69t.jpg,6.4,1022.0,-0.121648318076074,0.605633802816901,3.2
tt1384926,42172.0,The Christmas Shoes,0,2009.0,The Christmas Hope 2009,0,0,90.0,/cNzx2XeOM0lxrK0G80WJJhJoPWn.jpg,6.7,667.0,0.175091567927453,0.647887323943662,3.35
tt0079474,100915.0,The Chronicles of Narnia,0,1979.0,"The Lion, the Witch and the Wardrobe 1979",0,0,95.0,/ZFHH1ZmRM7Uf8vnHdZpqzC0k9E.jpg,7.1,1960.0,0.570744749265489,0.704225352112676,3.55
tt0363771,100915.0,The Chronicles of Narnia,0,2005.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe 2005",180000000,748806957,143.0,/l8RKDgjl9co0IgFZblxhtIOi5Uj.jpg,6.9,334798.0,0.372918158596471,0.676056338028169,3.45
tt0499448,121749.0,The Chronicles of Narnia,0,2008.0,The Chronicles of Narnia: Prince Caspian 2008,225000000,419651413,150.0,/kSSyzqw9C4wUggicG4D81XmptR1.jpg,6.5,176107.0,-0.0227350227415655,0.619718309859155,3.25
tt0980970,140225.0,The Chronicles of Narnia,0,2010.0,The Chronicles of Narnia: The Voyage of the Dawn Treader 2010,155000000,415686217,113.0,/pRzEyrMSyvpHf92EhsVSg9Yr81t.jpg,6.3,126970.0,-0.220561613410584,0.591549295774648,3.15
tt0088814,24780.0,The Chronicles of Prydain,0,1985.0,The Black Cauldron 1985,25000000,21288692,80.0,/ul51Bblm9tSaUh0vvhTRLW9xmJo.jpg,6.5,26832.0,-0.0227350227415655,0.619718309859155,3.25
tt0124315,587401.0,The Cider House Rules,John Irving,1999.0,The Cider House Rules 1999,24000000,88545092,126.0,/vAWQenCtBlzICEi9PGY3nz8CWRJ.jpg,7.4,87355.0,0.867484635269017,0.746478873239437,3.7
tt0021746,149151.0,Cimarron,Edna Ferber,1931.0,Cimarron 1931,0,0,123.0,/o5TfT5lgfEfuf25S5kPG92dd8jm.jpg,6.0,4670.0,-0.517301499414111,0.549295774647887,3.0
tt0053715,149151.0,Cimarron,Edna Ferber,1960.0,Cimarron 1960,0,0,147.0,/kGBEi9qWK8G0XUQ7hOlng8W7AvH.jpg,6.4,2327.0,-0.121648318076074,0.605633802816901,3.2
tt0059037,1002728.0,The Cincinnati Kid,Richard Jessup,1965.0,The Cincinnati Kid 1965,0,15260000,102.0,/qQTN8qpcXiEcyg69LxKKoz0Ab8B.jpg,7.3,13497.0,0.768571339934507,0.732394366197183,3.65
tt0069883,1570937.0,Cinderella Liberty,Darryl Ponicsan,1973.0,Cinderella Liberty 1973,0,0,117.0,/9aHpiMBu25K7LcA4VWPu7wt8vOO.jpg,6.8,1718.0,0.274004863261962,0.661971830985915,3.4
tt0054883,1219103.0,Cinq semaines en ballon,Jules Verne,1961.0,Flight of the Lost Balloon 1961,0,0,91.0,/oZC8Xqz6xqnBT0gI3EPwFa3Nq73.jpg,4.7,130.0,-1.80317433876273,0.366197183098592,2.35
tt0055988,1219103.0,Cinq semaines en ballon,Jules Verne,1962.0,Five Weeks in a Balloon 1962,0,0,101.0,/5u0iSbA5krMPl8ZQUy4E3c1uTh7.jpg,5.8,1005.0,-0.715128090083129,0.52112676056338,2.9
tt0057812,315736.0,The Circus of Dr. Lao,Charles G. Finney,1964.0,7 Faces of Dr. Lao 1964,0,0,100.0,/5TMWf3GtByDzz7c74gUgbGuU8Gv.jpg,7.3,4022.0,0.768571339934507,0.732394366197183,3.65
tt0450405,43254059.0,Cirque Du Freak: The Saga of Darren Shan,0,2009.0,Cirque du Freak: The Vampire's Assistant 2009,40000000,28169671,109.0,/nzx9HQOJ1CYgHcITgBXatN0FFxc.jpg,5.9,39942.0,-0.61621479474862,0.535211267605634,2.95
tt0029995,5081816.0,The Citadel,A. J. Cronin,1938.0,The Citadel 1938,0,0,110.0,/4Q89EOSlpZWfNxDEFJkpKghANVl.jpg,7.2,1653.0,0.669658044599998,0.71830985915493,3.6
tt0970411,536285.0,The City of Ember,Jeanne DuPrau,2008.0,City of Ember 2008,55000000,17869048,90.0,/vtlcA292oROPaG74amLsAhtBNbB.jpg,6.5,59123.0,-0.0227350227415655,0.619718309859155,3.25
tt0317248,1297137.0,City of God,Paulo Lins,2002.0,City of God 2002,3300000,30641770,130.0,/gCqnQaq8T4CfioP9uETLx9iMJF4.jpg,8.6,632878.0,2.05444417928312,0.915492957746479,4.3
tt0090848,1296.0,The Clan of the Cave Bear,Jean Auel,1986.0,The Clan of the Cave Bear 1986,15000000,0,98.0,/uqEQ2OUC84hVRQpsbgANlbcX0F8.jpg,5.4,5665.0,-1.11078127142117,0.464788732394366,2.7
tt0004972,8835834.0,Ku Klux Klan Trilogy,0,1915.0,The Birth of a Nation 1915,100000,11000000,193.0,/pNpOXpQI5GSUfiWypubYtMh9928.jpg,6.6,20035.0,0.0761782725929433,0.633802816901408,3.3
tt0049406,941869.0,Clean Break,Lionel White,1956.0,The Killing 1956,320000,0,85.0,/eUfj1NXxd7yIiCrqAOUm1MYL2CQ.jpg,8.0,72287.0,1.46096440727607,0.830985915492958,4.0
tt0109444,32669.0,Clear and Present Danger,Tom Clancy,1994.0,Clear and Present Danger 1994,62000000,215887717,141.0,/avRDucB3FLf1Xz5532hbOYd1giX.jpg,6.9,80253.0,0.372918158596471,0.676056338028169,3.45
tt0109446,5359.0,The Client,John Grisham,1994.0,The Client 1994,45000000,117615211,119.0,/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg,6.7,53705.0,0.175091567927453,0.647887323943662,3.35
tt0112688,906175.0,Clockers,Richard Price,1995.0,Clockers 1995,25000000,13071518,128.0,/c79uqLJleho2a7OQayfrW5Ypphf.jpg,6.9,18725.0,0.372918158596471,0.676056338028169,3.45
tt0059880,101194.0,A Clockwork Orange,Anthony Burgess,1965.0,Vinyl 1965,0,0,70.0,/us2EPnEjZ9csYKKycWwhtaBYtrH.jpg,4.8,774.0,-1.70426104342822,0.380281690140845,2.4
tt0066921,101194.0,A Clockwork Orange,Anthony Burgess,1971.0,A Clockwork Orange 1971,2200000,26589000,136.0,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,8.3,675566.0,1.7577042932796,0.873239436619718,4.15
tt0142688,7194.0,El Club Dumas,Arturo Pérez-Reverte,1999.0,The Ninth Gate 1999,38000000,58401898,133.0,/uamhDQBebdW3UQqOaVmma3yW8pm.jpg,6.7,152335.0,0.175091567927453,0.647887323943662,3.35
tt0071338,228.0,Cockfighter,Charles Willeford,1974.0,Cockfighter 1974,0,0,83.0,/dHxKkUfAy5WAY782epvEVbAw60L.jpg,7.2,1778.0,0.669658044599998,0.71830985915493,3.6
tt0088933,2224600.0,Cocoon,David Saperstein,1985.0,Cocoon 1985,0,85313124,117.0,/foIhEPQoqDctfwsHmmYwbNz5A2g.jpg,6.7,51617.0,0.175091567927453,0.647887323943662,3.35
tt0094890,2224600.0,Cocoon,David Saperstein,1988.0,Cocoon: The Return 1988,17500000,25024919,116.0,/AkPcfRIZ1ZynIB2nnOOOWzHPOT9.jpg,5.3,13987.0,-1.20969456675567,0.450704225352113,2.65
tt0015694,121308.0,The Code of the West,Zane Grey,1925.0,Code of the West 1925,0,0,70.0,/ayH1G6C4GGF9sSDsrkrT8uc4FzX.jpg,,,,,
tt0039271,121308.0,The Code of the West,Zane Grey,1947.0,Code of the West 1947,0,0,57.0,/i58VY5gDHShC5mtKskaMEONGzhE.jpg,6.3,64.0,-0.220561613410584,0.591549295774648,3.15
tt0047580,15767159.0,Coins in the Fountain,John Hermes Secondari,1954.0,Three Coins in the Fountain 1954,0,0,102.0,/ufGkQh0lE6QMNorDGIcMVddzpRT.jpg,6.3,2703.0,-0.220561613410584,0.591549295774648,3.15
tt0058479,15767159.0,Coins in the Fountain,John Hermes Secondari,1964.0,The Pleasure Seekers 1964,0,2000000,107.0,/jiYsvIN18NyAyYoFM0k9D5cCpat.jpg,5.7,560.0,-0.814041385417638,0.507042253521127,2.85
tt0159365,42647.0,Cold Mountain,Charles Frazier,2003.0,Cold Mountain 2003,79000000,173013509,154.0,/4da24dJQZSGep4FJ2U9jU9G8qJr.jpg,7.2,130765.0,0.669658044599998,0.71830985915493,3.6
tt0090863,323171.0,The Color of Money,Walter Tevis,1986.0,The Color of Money 1986,13800000,52293982,119.0,/xBFzAIDqlvyDIy5Zf5ASVz3kHwN.jpg,7.0,66975.0,0.47183145393098,0.690140845070423,3.5
tt0088939,1995713.0,The Color Purple,Alice Walker,1985.0,The Color Purple 1985,15000000,146292009,154.0,/2a50LyRInWGLWq3u3DeGBQnvBHR.jpg,7.8,70517.0,1.26313781660705,0.802816901408451,3.9
tt0053043,221568.0,The Colors of the Day,Romain Gary,1959.0,The Man Who Understood Women 1959,0,0,105.0,/ckS524Fa7YIk0xnSZmjtXfLySbb.jpg,4.8,115.0,-1.70426104342822,0.380281690140845,2.4
tt0064177,1797953.0,Colossus,Dennis Feltham Jones,1970.0,Colossus: The Forbin Project 1970,0,0,100.0,/2ETBVIVpv8KFrKTkxnI46vXnmCQ.jpg,7.2,7285.0,0.669658044599998,0.71830985915493,3.6
tt0099292,6872.0,The Comfort of Strangers,Ian McEwan,1990.0,The Comfort of Strangers 1990,0,1244381,107.0,/kWCM4camLlmiRlf7rfGZIIF0sIY.jpg,6.4,3879.0,-0.121648318076074,0.605633802816901,3.2
tt0103994,73716.0,Como agua para chocolate,Laura Esquivel,1992.0,Like Water for Chocolate 1992,2000000,21665468,105.0,/vrZFIMZ7Eb5gCalr0NZDt0bZIL9.jpg,7.2,15565.0,0.669658044599998,0.71830985915493,3.6
tt0052700,22750385.0,Compulsion,Meyer Levin,1959.0,Compulsion 1959,0,0,103.0,/fdYoG4uxbTbQ8Wv4BLxWiP7rrkm.jpg,7.5,5175.0,0.966397930603525,0.76056338028169,3.75
tt0073911,6468420.0,Comrade Jacob,David Caute,1975.0,Winstanley 1975,0,0,95.0,/wCuKCAkwpia3iVRoMSuofmMt25N.jpg,7.2,267.0,0.669658044599998,0.71830985915493,3.6
tt0018791,1793758.0,The Constant Nymph,Margaret Kennedy,1928.0,The Constant Nymph 1928,0,0,110.0,/tmlPGOk6bkG8G2eGd2D9wZMYu6I.jpg,8.0,51.0,1.46096440727607,0.830985915492958,4.0
tt0024998,1793758.0,The Constant Nymph,Margaret Kennedy,1933.0,The Constant Nymph 1933,0,0,97.0,/lPCQnBCizjQf3okGwBcd2KV3kjT.jpg,7.3,29.0,0.768571339934507,0.732394366197183,3.65
tt0035751,1793758.0,The Constant Nymph,Margaret Kennedy,1943.0,The Constant Nymph 1943,0,0,112.0,/xpvb8ksCpuNVRdIpwmzfXVqfVXq.jpg,6.9,1067.0,0.372918158596471,0.676056338028169,3.45
tt0061512,973352.0,Cool Hand Luke,Donn Pearce,1967.0,Cool Hand Luke 1967,3200000,16217773,126.0,/vDwphkloD7ToaDpKASAXGgHOclN.jpg,8.1,145919.0,1.55987770261058,0.845070422535211,4.05
tt0002767,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1913.0,The Count of Monte Cristo 1913,0,0,69.0,/cCNOpymNqWo1RSXKucAkkFQ0o8B.jpg,5.4,34.0,-1.11078127142117,0.464788732394366,2.7
tt0025004,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1934.0,The Count of Monte Cristo 1934,0,0,113.0,/oq4x1Bobtuc5890Xw7Te9dLW47H.jpg,7.5,2177.0,0.966397930603525,0.76056338028169,3.75
tt0033076,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1940.0,The Son of Monte Cristo 1940,0,0,102.0,/xjPEB3bUEgqj38zQKyBIK9cHqNN.jpg,6.3,594.0,-0.220561613410584,0.591549295774648,3.15
tt0043790,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1951.0,Mask of the Avenger 1951,0,0,83.0,/9NifTAnZf938zVYVvFNoYdT3uHs.jpg,6.4,234.0,-0.121648318076074,0.605633802816901,3.2
tt0054761,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1961.0,The Count of Monte Cristo 1961,0,0,180.0,/lozOnBflI5nEnM7tNg0K2OX48zV.jpg,6.5,350.0,-0.0227350227415655,0.619718309859155,3.25
tt0055544,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1961.0,The Treasure of Monte Cristo 1961,0,0,95.0,/cOkSsz7Hxdr6VfuJZxwiKShHJsP.jpg,5.4,84.0,-1.11078127142117,0.464788732394366,2.7
tt0215023,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",1982.0,Padayottam 1982,0,0,,/guaQmiy4vyewBylEPMwQX9Q3v8D.jpg,6.8,102.0,0.274004863261962,0.661971830985915,3.4
tt0245844,7126.0,Le comte de Monte Cristo,"Alexandre Dumas, père",2002.0,The Count of Monte Cristo 2002,35000000,75395048,131.0,/u1tLUDAMjOutrnSCyDhiiyZs50L.jpg,7.8,118553.0,1.26313781660705,0.802816901408451,3.9
tt0061502,133399.0,The Comedians,Graham Greene,1967.0,The Comedians 1967,0,5200000,152.0,/oGOhIpeQf1viwUru1cnOeIuWG8g.jpg,6.5,1633.0,-0.0227350227415655,0.619718309859155,3.25
tt0112715,96667.0,Congo,Michael Crichton,1995.0,Congo 1995,50000000,152022101,109.0,/wjeQaiAApgzdipkNXhQnBrqjBY9.jpg,5.1,38717.0,-1.40752115742469,0.422535211267606,2.55
tt0012067,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1921.0,A Connecticut Yankee in King Arthur's Court 1921,0,0,80.0,/MSrjxy7CKJxDuUUgSMRB9fZNfS.jpg,6.6,27.0,0.0761782725929433,0.633802816901408,3.3
tt0021759,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1931.0,A Connecticut Yankee 1931,0,0,95.0,/tMAPEM5OY6Oj9l5WK5eRSygkMlC.jpg,6.7,258.0,0.175091567927453,0.647887323943662,3.35
tt0041259,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1949.0,A Connecticut Yankee in King Arthur's Court 1949,0,0,106.0,/fJj1lcL8Hb1AX6Rtg1ThTAAuaPF.jpg,6.7,1986.0,0.175091567927453,0.647887323943662,3.35
tt0321754,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1955.0,A Connecticut Yankee 1955,0,0,77.0,/3DtN6xry9D2SZ6A1i925Is1LRfi.jpg,5.3,34.0,-1.20969456675567,0.450704225352113,2.65
tt0137502,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1964.0,Un español en la corte del rey Arturo 1964,0,0,48.0,,,,,,
tt0077365,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1978.0,A Connecticut Rabbit in King Arthur's Court 1978,0,0,25.0,/wbXn68yqLHei1vVEIZOeetHVH0C.jpg,6.9,210.0,0.372918158596471,0.676056338028169,3.45
tt0097104,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1989.0,A Connecticut Yankee in King Arthur's Court 1989,0,0,96.0,/co5qGMktwEZiUYdAFjYoXOkD2Dv.jpg,4.8,253.0,-1.70426104342822,0.380281690140845,2.4
tt0113538,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1995.0,A Kid in King Arthur's Court 1995,0,0,89.0,/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg,4.8,5239.0,-1.70426104342822,0.380281690140845,2.4
tt0127624,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1998.0,A Kid in Aladdin's Palace 1998,0,0,89.0,/nKvp0JrLiz0uGppzpOcNNBtsNCf.jpg,5.3,558.0,-1.20969456675567,0.450704225352113,2.65
tt0176892,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,1998.0,A Knight in Camelot 1998,0,0,90.0,/rCJICpvo6Av27x9Lfu65iwlNfED.jpg,4.8,1904.0,-1.70426104342822,0.380281690140845,2.4
tt0265087,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,2001.0,Black Knight 2001,50000000,33422806,95.0,/xJnGEOnYUelD6wLgpQfNg5tq8jV.jpg,4.8,35029.0,-1.70426104342822,0.380281690140845,2.4
tt0387131,914235.0,The Constant Gardener,John le Carré,2005.0,The Constant Gardener 2005,25000000,82466670,129.0,/r7QOXMcuIqZUeIVXVc4BCZrd9ni.jpg,7.4,124130.0,0.867484635269017,0.746478873239437,3.7
tt0118884,1191620.0,Contact,Carl Sagan,1997.0,Contact 1997,90000000,171120329,150.0,/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg,7.4,232468.0,0.867484635269017,0.746478873239437,3.7
tt0069919,1271013.0,Cops and Robbers,Donald E. Westlake,1973.0,Cops and Robbers 1973,0,0,89.0,/rjhB4YdvxRogym8dF8u7FyRMKLW.jpg,6.3,619.0,-0.220561613410584,0.591549295774648,3.15
tt0270889,3181151.0,Corazón salvaje,Caridad Bravo Adams,1956.0,Corazón salvaje 1956,0,0,78.0,/2aBPSoDihbSG8CZkw7pmhORT9rU.jpg,6.4,7.0,-0.121648318076074,0.605633802816901,3.2
tt0061518,3181151.0,Corazón salvaje,Caridad Bravo Adams,1968.0,Corazón salvaje 1968,0,0,95.0,/egcShnc8hNd46X0zRu42XdQoWC.jpg,6.4,67.0,-0.121648318076074,0.605633802816901,3.2
tt0040245,1860476.0,Coroner Creek,Luke Short,1948.0,Coroner Creek 1948,0,0,90.0,/vNuIDlaJhF6omwLBvOumasRwZp7.jpg,6.8,601.0,0.274004863261962,0.661971830985915,3.4
tt0068421,2586211.0,The Cowboys,William Dale Jennings,1972.0,The Cowboys 1972,6000000,7500000,131.0,/3ZL0xkEyj9rKAA3bKZcdZL9CXig.jpg,7.4,11856.0,0.867484635269017,0.746478873239437,3.7
tt0115964,880620.0,Crash,J. G. Ballard,1996.0,Crash 1996,10000000,0,90.0,/4PDLGJsS5uVBQlYjLMZ7t85dU0P.jpg,6.4,47294.0,-0.121648318076074,0.605633802816901,3.2
tt0088960,29543.0,Creator,Jeremy Leven,1985.0,Creator 1985,0,0,107.0,/gkMgavqCv2GAmphNqDuKelgCdoS.jpg,6.2,2767.0,-0.319474908745093,0.577464788732394,3.1
tt0487887,1542991.0,O Crime do Padre Amaro,José Maria de Eça de Queiroz,2005.0,O Crime do Padre Amaro 2005,0,0,120.0,/dXHfUOT2MwC3Mauq3vmJdYxRaD7.jpg,5.3,2319.0,-1.20969456675567,0.450704225352113,2.65
