index,id,BookTitle,BookYear,Author,FilmTitle,FilmYear,full name,tmdb_id,id_goodreads,imdbid
619,899,The Drowning Pool,1950,Ross Macdonald,The Drowning Pool,1975,The Drowning Pool 1975,32620,280513,tt0072912
620,901,The Drums of Jeopardy,1920,Harold MacGrath,The Drums of Jeopardy,1923,The Drums of Jeopardy 1923,337483,947100,tt0014007
621,902,The Drums of Jeopardy,1920,Harold MacGrath,The Drums of Jeopardy,1931,The Drums of Jeopardy 1931,156344,947100,tt0021820
622,904,Duel in the Sun,1941,Niven Busch,Duel in the Sun,1946,Duel in the Sun 1946,32275,10315853,tt0038499
623,905,Dune,1965,Frank Herbert,Dune,1984,Dune 1984,841,234225,tt0087182
624,909,The Dying Animal,2001,Philip Roth,Elegy,2008,Elegy 2008,11671,834502,tt0974554
625,910,Dying Young,1990,Marti Leimbach,Dying Young,1991,Dying Young 1991,9079,1058572,tt0101787
626,911,The Eagle Has Landed,1975,Jack Higgins,The Eagle Has Landed,1976,The Eagle Has Landed 1976,11372,10305441,tt0074452
627,912,The Eagle of the Ninth,1954,Rosemary Sutcliff,The Eagle,2011,The Eagle 2011,49494,149405,tt1034389
628,913,East of Eden,1952,John Steinbeck,East of Eden,1955,East of Eden 1955,220,4406,tt0048028
629,914,Eaters of the Dead,1976,Michael Crichton,The 13th Warrior,1999,The 13th Warrior 1999,1911,1218883,tt0120657
630,915,Eddie and the Cruisers,1980,P. F. Kluge,Eddie and the Cruisers,1983,Eddie and the Cruisers 1983,21721,652855,tt0085475
631,916,The Egyptian,1945,Mika Waltari,The Egyptian,1954,The Egyptian 1954,24973,59282,tt0046949
632,918,Election,1998,Tom Perrotta,Election,1999,Election 1999,9451,86724,tt0126886
633,919,Elephant Walk,1948,Digby George Gerahty,Elephant Walk,1954,Elephant Walk 1954,43335,896726,tt0046951
634,922,Elmer Gantry,1927,Sinclair Lewis,Elmer Gantry,1960,Elmer Gantry 1960,22013,11378,tt0053793
635,925,Emma,1815,Jane Austen,Clueless,1995,Clueless 1995,9603,6969,tt0112697
636,926,Emma,1815,Jane Austen,Emma,1996,Emma 1996,3573,6969,tt0116191
637,926,Emma,1815,Jane Austen,Emma,1996,Emma 1996,12254,6969,tt0118308
638,927,Emma,1815,Jane Austen,Emma,1996,Emma 1996,3573,6969,tt0116191
639,927,Emma,1815,Jane Austen,Emma,1996,Emma 1996,12254,6969,tt0118308
640,930,Emil and the Detectives,1929,Erich Kästner,Emil and the Detectives,1931,Emil and the Detectives 1931,4540,67270,tt0021836
641,932,Emil and the Detectives,1929,Erich Kästner,Emil and the Detectives,1954,Emil and the Detectives 1954,4544,67270,tt0046954
642,933,Emil and the Detectives,1929,Erich Kästner,Emil and the Detectives,1964,Emil and the Detectives 1964,4542,67270,tt0058056
643,934,Emil and the Detectives,1929,Erich Kästner,Emil and the Detectives,2001,Emil and the Detectives 2001,10556,67270,tt0256739
644,935,Emotional Arithmetic,1990,Matt Cohen,Emotional Arithmetic,2008,Emotional Arithmetic 2008,27693,1294495,tt0861704
645,936,Empire of the Sun,1984,J. G. Ballard,Empire of the Sun,1987,Empire of the Sun 1987,10110,831906,tt0092965
646,937,The Enchanted April,1922,Elizabeth von Arnim,Enchanted April,1935,Enchanted April 1935,196789,3077,tt0026313
647,939,The Enchanted Voyage,1936,Robert Nathan,Wake Up and Dream,1946,Wake Up and Dream 1946,242749,3722309,tt0039092
648,940,The End of the Affair,1951,Graham Greene,The End of the Affair,1955,The End of the Affair 1955,78256,29641,tt0048034
649,941,The End of the Affair,1951,Graham Greene,The End of the Affair,1999,The End of the Affair 1999,20024,29641,tt0172396
650,942,Endless Love,1979,Scott Spencer,Endless Love,1981,Endless Love 1981,19114,61008,tt0082329
651,943,Enduring Love,1997,Ian McEwan,Enduring Love,2004,Enduring Love 2004,9391,964902,tt0375735
652,945,The Enemy Below,1956,D. A. Rayner,The Enemy Below,1957,The Enemy Below 1957,15876,2592738,tt0050356
653,946,Enemy Mine,1979,Barry B. Longyear,Enemy Mine,1985,Enemy Mine 1985,11864,1534509,tt0089092
654,947,The English Patient,1992,Michael Ondaatje,The English Patient,1996,The English Patient 1996,409,1147119,tt0116209
655,948,Enigma,1995,Robert Harris,Enigma,2001,Enigma 2001,10491,843989,tt0157583
656,950,Eragon,2003,Christopher Paolini,Eragon,2006,Eragon 2006,2486,311502,tt0449010
657,951,Escape,1939,Grace Zaring Stone,Escape,1940,Escape 1940,109008,4743823,
658,953,Escape to Witch Mountain,1968,Alexander Key,Return from Witch Mountain,1978,Return from Witch Mountain 1978,14822,458191,tt0078158
659,954,Escape to Witch Mountain,1968,Alexander Key,Beyond Witch Mountain,1982,Beyond Witch Mountain 1982,34075,458191,tt0249397
660,956,Escape to Witch Mountain,1968,Alexander Key,Race to Witch Mountain,2009,Race to Witch Mountain 2009,13836,458191,tt1075417
661,958,The Evening Star,1992,Larry McMurtry,The Evening Star,1996,The Evening Star 1996,30285,63458,tt0116240
662,959,Everybody's All-American,1981,Frank Deford,Everybody's All-American,1988,Everybody's All-American 1988,34053,2875569,tt0095119
663,961,"Evil Come, Evil Go",1961,Whit Masterson,The Yellow Canary,1963,The Yellow Canary 1963,369132,1931674,tt0057700
664,962,Evil Under the Sun,1981,Agatha Christie,Evil Under the Sun,1982,Evil Under the Sun 1982,4193,16305,tt0083908
665,963,Evil Under the Sun,1981,Agatha Christie,Evil Under the Sun,2001,Evil Under the Sun 2001,301930,16305,tt0276115
666,964,The Executioners,1957,John D. MacDonald,Cape Fear,1962,Cape Fear 1962,11349,10831203,tt0055824
667,965,The Executioners,1957,John D. MacDonald,Cape Fear,1991,Cape Fear 1991,1598,10831203,tt0101540
668,966,Executive Suite,1952,Cameron Hawley,Executive Suite,1954,Executive Suite 1954,43336,5143980,tt0046963
669,968,Exit Wounds,1990,0,Exit Wounds,2001,Exit Wounds 2001,10877,535578,tt0242445
670,969,Exodus,1958,Leon Uris,Exodus,1960,Exodus 1960,1941,42697,tt0053804
671,970,The Exorcist,1971,William Peter Blatty,The Exorcist,1973,The Exorcist 1973,9552,897831,tt0070047
672,971,The Exorcist,1971,William Peter Blatty,Exorcist II: The Heretic,1977,Exorcist II: The Heretic 1977,11586,897831,tt0076009
673,972,The Exorcist,1971,William Peter Blatty,The Exorcist III,1990,The Exorcist III 1990,11587,897831,tt0099528
674,1713,Legion,1983,William Peter Blatty,The Exorcist III,1990,The Exorcist III 1990,11587,219362,tt0099528
675,973,The Exorcist,1971,William Peter Blatty,Exorcist: The Beginning,2004,Exorcist: The Beginning 2004,11026,897831,tt0204313
676,974,The Exorcist,1971,William Peter Blatty,Dominion: Prequel to the Exorcist,2005,Dominion: Prequel to the Exorcist 2005,12700,897831,tt0449086
677,975,Experiment Perilous,1943,0,Experiment Perilous,1944,Experiment Perilous 1944,30574,10594902,tt0036807
678,980,The Eye of the Beholder,1980,Marc Behm,Eye of the Beholder,1999,Eye of the Beholder 1999,18681,681986,tt0120662
679,981,Eye of the Needle,1978,Ken Follett,Eye of the Needle,1981,Eye of the Needle 1981,10863,92364,tt0082351
680,982,Eye of the Needle,1978,Ken Follett,Fanaa,2006,Fanaa 2006,8453,92364,tt0439662
681,983,Fahrenheit 451,1953,Ray Bradbury,Fahrenheit 451,1966,Fahrenheit 451 1966,1714,304023,tt0060390
682,985,Fail-Safe,1962,Eugene Burdick,Fail-Safe,1964,Fail-Safe 1964,502,2325777,tt0058083
683,987,The Fair Bride,1953,Bruce Marshall,The Angel Wore Red,1960,The Angel Wore Red 1960,139916,12567926,tt0053601
684,989,Falling Angel,1978,William Hjortsberg,Angel Heart,1987,Angel Heart 1987,635,12787,tt0092563
685,990,False Witness,1981,Dorothy Uhnak,False Witness,1989,False Witness 1989,169773,1157599,
686,990,False Witness,1981,Dorothy Uhnak,False Witness,1989,False Witness 1989,468079,1157599,tt0097327
687,991,The Family Band: From the Missouri to the Black Hills,1962,0,"The One and Only, Genuine, Original Family Band",1968,"The One and Only, Genuine, Original Family Band 1968",64877,15329454,tt0063389
688,992,Family Business,1985,Vincent Patrick,Family Business,1989,Family Business 1989,10551,2034316,tt0097328
689,993,The Fan,1995,Peter Abrahams,The Fan,1996,The Fan 1996,9566,27055,tt0116277
690,994,The Fan,1978,Bob Randall,The Fan,1981,The Fan 1981,74899,375007,tt0082362
691,995,Fantastic Mr Fox,1970,Roald Dahl,Fantastic Mr. Fox,2009,Fantastic Mr. Fox 2009,10315,328464,tt0432283
692,997,Far from the Madding Crowd,1874,Thomas Hardy,Far from the Madding Crowd,1967,Far from the Madding Crowd 1967,3469,31463,tt0061648
693,998,Far from the Madding Crowd,1874,Thomas Hardy,Far from the Madding Crowd,1998,Far from the Madding Crowd 1998,128710,31463,tt0157616
694,1000,Farewell My Concubine,1991,Lilian Lee,Farewell My Concubine,1993,Farewell My Concubine 1993,10997,150434,tt0106332
695,1001,A Farewell to Arms,1929,Ernest Hemingway,A Farewell to Arms,1932,A Farewell to Arms 1932,22649,10799,tt0022879
696,1002,A Farewell to Arms,1929,Ernest Hemingway,A Farewell to Arms,1957,A Farewell to Arms 1957,80255,10799,tt0050379
697,1004,Farewell to the King,1969,Pierre Schoendoerffer,Farewell to the King,1989,Farewell to the King 1989,20713,617480,tt0097334
698,1007,Father of Frankenstein,1995,[1],Gods and Monsters,1998,Gods and Monsters 1998,3033,1058535,tt0120684
699,1008,Father of the Bride,1949,Edward Streeter,Father of the Bride,1950,Father of the Bride 1950,20758,1142897,tt0042451
700,1009,Father of the Bride,1949,Edward Streeter,Father's Little Dividend,1951,Father's Little Dividend 1951,22968,1142897,tt0043526
701,1010,Father of the Bride,1949,Edward Streeter,Father of the Bride,1991,Father of the Bride 1991,11846,1142897,tt0101862
702,1011,Father of the Bride,1949,Edward Streeter,Father of the Bride Part II,1995,Father of the Bride Part II 1995,11862,1142897,tt0113041
703,1012,Father Sky,1979,0,Taps,1981,Taps 1981,10627,1956391,tt0083169
704,1013,Fear and Loathing in Las Vegas,1971,Hunter S. Thompson,Fear and Loathing in Las Vegas,1998,Fear and Loathing in Las Vegas 1998,1878,7745,tt0120669
705,1014,The Feather Men,1991,Sir Ranulph Fiennes,Killer Elite,2011,Killer Elite 2011,49021,861099,tt1448755
706,1016,The Fellowship of the Ring,1953,J. R. R. Tolkien,The Lord of the Rings: The Fellowship of the Ring,2001,The Lord of the Rings: The Fellowship of the Ring 2001,120,34,tt0120737
707,1777,The Lord of the Rings,1955,0,The Lord of the Rings: The Fellowship of the Ring,2001,The Lord of the Rings: The Fellowship of the Ring 2001,120,34,tt0120737
708,1017,Felidae,1989,Akif Pirinçci,Felidae,1994,Felidae 1994,8983,21306968,tt0109791
709,1019,La Femme et le pantin,1898,Pierre Louÿs,The Devil Is a Woman,1935,The Devil Is a Woman 1935,42943,39026084,tt0026276
710,1021,La Femme et le pantin,1898,Pierre Louÿs,That Obscure Object of Desire,1977,That Obscure Object of Desire 1977,5781,39026084,tt0075824
711,1027,Fever Pitch,1992,Nick Hornby,Fever Pitch,1997,Fever Pitch 1997,1610,965337,tt0119114
712,1028,Fever Pitch,1992,Nick Hornby,Fever Pitch,2005,Fever Pitch 2005,11431,965337,tt0332047
713,1029,Fiddler's Green,1950,Ernest K. Gann,The Raging Tide,1951,The Raging Tide 1951,61960,2580274,tt0043957
714,1030,Fight Club,1996,Chuck Palahniuk,Fight Club,1999,Fight Club 1999,550,826179,tt0137523
715,1031,Fighting Caravans,1929,Zane Grey,Fighting Caravans,1931,Fighting Caravans 1931,110659,1492337,tt0021861
716,1032,Fighting Caravans,1929,Zane Grey,Wagon Wheels,1934,Wagon Wheels 1934,110832,1492337,tt0025954
717,1033,The Final Programme,1968,Michael Moorcock,The Final Programme,1973,The Final Programme 1973,42471,2715615,tt0070289
718,1034,Fire on the Mountain,1962,Edward Abbey,Fire on the Mountain,1981,Fire on the Mountain 1981,274040,118538,tt0082380
719,1035,Firefox,1977,Craig Thomas,Firefox,1982,Firefox 1982,10724,2414025,tt0083943
720,1036,Firestarter,1980,Stephen King,Firestarter,1984,Firestarter 1984,11495,1470493,tt0087262
721,1038,The Firm,1991,John Grisham,The Firm,1993,The Firm 1993,37233,1001556,tt0106918
722,1040,First Blood,1972,David Morrell,First Blood,1982,First Blood 1982,1368,21853,tt0083944
723,1041,First Blood,1972,David Morrell,Rambo: First Blood Part II,1985,Rambo: First Blood Part II 1985,1369,21853,tt0089880
724,1042,First Blood,1972,David Morrell,Rambo III,1988,Rambo III 1988,1370,21853,tt0095956
725,1043,First Blood,1972,David Morrell,Rambo,2008,Rambo 2008,7555,21853,tt0462499
726,1046,"First Love, Last Rites",1975,Ian McEwan,Solid Geometry,2002,Solid Geometry 2002,120949,1366078,tt0343014
727,1048,The First Men in the Moon,1901,H. G. Wells,A Trip to the Moon,1902,A Trip to the Moon 1902,775,536478,tt0000417
728,1153,From the Earth to the Moon,1865,Jules Verne,A Trip to the Moon,1902,A Trip to the Moon 1902,775,32827,tt0000417
729,1049,The First Men in the Moon,1901,H. G. Wells,The First Men in the Moon,1919,The First Men in the Moon 1919,337437,536478,tt0193947
730,1050,The First Men in the Moon,1901,H. G. Wells,First Men in the Moon,1964,First Men in the Moon 1964,34276,536478,tt0058100
731,1051,The First Men in the Moon,1901,H. G. Wells,The First Men in the Moon,2010,The First Men in the Moon 2010,47868,536478,tt1535107
732,1053,The First Wives Club,1992,Olivia Goldsmith,The First Wives Club,1996,The First Wives Club 1996,2925,202292,tt0116313
733,1055,The Fixer,1966,Bernard Malamud,The Fixer,1968,The Fixer 1968,87267,3066,tt0062977
734,1056,Flaming Youth,1921,Samuel Hopkins Adams,Flaming Youth,1923,Flaming Youth 1923,347611,2442787,tt0014045
735,1057,Flashpoint,1976,0,Flashpoint,1984,Flashpoint 1984,47825,11501608,tt0087268
736,1058,Fletch,1974,Gregory Mcdonald,Fletch,1985,Fletch 1985,9749,3236244,tt0089155
737,1059,Fletch,1974,Gregory Mcdonald,Fletch Lives,1989,Fletch Lives 1989,14628,3236244,tt0097366
738,1061,Flight of the Intruder,1986,Stephen Coonts,Flight of the Intruder,1991,Flight of the Intruder 1991,18886,1972181,tt0099587
739,1062,The Flight of the Phoenix,1964,Elleston Trevor,The Flight of the Phoenix,1965,The Flight of the Phoenix 1965,10243,590550,tt0059183
740,1063,The Flight of the Phoenix,1964,Elleston Trevor,Flight of the Phoenix,2004,Flight of the Phoenix 2004,11866,590550,tt0377062
741,1064,Flowers in the Attic,1979,V.C. Andrews,Flowers in the Attic,1987,Flowers in the Attic 1987,15658,891523,tt0093036
742,1065,Flowing Gold,1922,Rex Beach,Flowing Gold,1940,Flowing Gold 1940,135988,8287823,tt0032481
743,1067,The Food of the Gods and How It Came to Earth,1904,H. G. Wells,Village of the Giants,1965,Village of the Giants 1965,42780,953787,tt0059878
744,1068,The Food of the Gods and How It Came to Earth,1904,H. G. Wells,The Food of the Gods,1976,The Food of the Gods 1976,42245,953787,tt0074540
745,1069,The Food of the Gods and How It Came to Earth,1904,H. G. Wells,Food of the Gods II,1989,Food of the Gods II 1989,68347,953787,tt0097371
746,1070,The Fool of the Family,1930,Margaret Kennedy,Escape Me Never,1935,Escape Me Never 1935,192980,4420762,tt0026320
747,1071,The Fool of the Family,1930,Margaret Kennedy,Escape Me Never,1947,Escape Me Never 1947,107874,4420762,tt0039357
748,1073,Fools' Gold,1958,Dolores Hitchens,Band of Outsiders,1964,Band of Outsiders 1964,8073,12092178,tt0057869
749,1074,For Love of the Game,1991,Michael Shaara,For Love of the Game,1999,For Love of the Game 1999,10390,1058165,tt0126916
750,1075,For Whom the Bell Tolls,1940,Ernest Hemingway,For Whom the Bell Tolls,1943,For Whom the Bell Tolls 1943,27854,46170,tt0035896
751,1078,The Forbidden Territory,1933,Dennis Wheatley,Forbidden Territory,1934,Forbidden Territory 1934,279251,18594462,tt0025131
752,1079,Force 10 From Navarone,1968,Alistair MacLean,Force 10 from Navarone,1978,Force 10 from Navarone 1978,17339,149608,tt0077572
753,1080,Forever Amber,1944,Kathleen Winsor,Forever Amber,1947,Forever Amber 1947,104720,5368,tt0039391
754,1082,Forlorn River,1927,Zane Grey,Forlorn River,1937,Forlorn River 1937,242053,121227,tt0028890
755,1083,The Formula,1979,Steve Shagan,The Formula,1980,The Formula 1980,31603,1278230,tt0080754
756,1084,Forrest Gump,1986,Winston Groom,Forrest Gump,1994,Forrest Gump 1994,13,2260058,tt0109830
757,1085,The Forsyte Saga,1906,John Galsworthy,That Forsyte Woman,1949,That Forsyte Woman 1949,43187,103159,tt0041955
758,1087,The Fountainhead,1943,Ayn Rand,The Fountainhead,1949,The Fountainhead 1949,24650,2122,tt0041386
759,1088,The Four Feathers,1902,A. E. W. Mason,Four Feathers,1915,Four Feathers 1915,449120,1047422,tt0005353
760,1089,The Four Feathers,1902,A. E. W. Mason,The Four Feathers,1921,The Four Feathers 1921,447556,1047422,tt0012189
761,1090,The Four Feathers,1902,A. E. W. Mason,The Four Feathers,1929,The Four Feathers 1929,104485,1047422,tt0018908
762,1091,The Four Feathers,1902,A. E. W. Mason,The Four Feathers,1939,The Four Feathers 1939,10568,1047422,tt0031334
763,1092,The Four Feathers,1902,A. E. W. Mason,Storm Over the Nile,1955,Storm Over the Nile 1955,76269,1047422,tt0048662
764,1093,The Four Feathers,1902,A. E. W. Mason,The Four Feathers,1978,The Four Feathers 1978,197489,1047422,tt0076047
765,1094,The Four Feathers,1902,A. E. W. Mason,The Four Feathers,2002,The Four Feathers 2002,9093,1047422,tt0240510
766,1096,The Fox and the Hound,1967,Daniel Pratt Mannix IV,The Fox and the Hound,1981,The Fox and the Hound 1981,10948,1322303,tt0082406
767,1097,The Fox and the Hound,1967,Daniel Pratt Mannix IV,The Fox and the Hound 2,2006,The Fox and the Hound 2 2006,9948,1322303,tt0465997
768,1102,Frank Merriwell,1896,Gilbert Patten,The Adventures of Frank Merriwell,1936,The Adventures of Frank Merriwell 1936,229952,8451741,tt0027259
769,1103,Frankenstein,1818,Mary Shelley,Frankenstein,1910,Frankenstein 1910,2929,35031085,tt0001223
770,1104,Frankenstein,1818,Mary Shelley,Life Without Soul,1915,Life Without Soul 1915,342492,35031085,tt0005615
771,1105,Frankenstein,1818,Mary Shelley,Frankenstein,1931,Frankenstein 1931,3035,35031085,tt0021884
772,1107,Frankenstein,1818,Mary Shelley,Son of Frankenstein,1939,Son of Frankenstein 1939,3077,35031085,tt0031951
773,1108,Frankenstein,1818,Mary Shelley,The Ghost of Frankenstein,1942,The Ghost of Frankenstein 1942,3074,35031085,tt0034786
774,1109,Frankenstein,1818,Mary Shelley,Frankenstein Meets the Wolf Man,1943,Frankenstein Meets the Wolf Man 1943,3076,35031085,tt0035899
775,1111,Frankenstein,1818,Mary Shelley,House of Dracula,1945,House of Dracula 1945,30793,35031085,tt0037793
776,1112,Frankenstein,1818,Mary Shelley,Abbott and Costello Meet Frankenstein,1948,Abbott and Costello Meet Frankenstein 1948,3073,35031085,tt0040068
777,1113,Frankenstein,1818,Mary Shelley,The Curse of Frankenstein,1957,The Curse of Frankenstein 1957,3079,35031085,tt0050280
778,1114,Frankenstein,1818,Mary Shelley,The Revenge of Frankenstein,1958,The Revenge of Frankenstein 1958,3127,35031085,tt0050894
779,1115,Frankenstein,1818,Mary Shelley,The Evil of Frankenstein,1964,The Evil of Frankenstein 1964,3124,35031085,tt0058073
780,1116,Frankenstein,1818,Mary Shelley,Frankenstein Created Woman,1967,Frankenstein Created Woman 1967,3104,35031085,tt0061683
781,1117,Frankenstein,1818,Mary Shelley,Frankenstein Must Be Destroyed,1969,Frankenstein Must Be Destroyed 1969,3075,35031085,tt0065738
782,1118,Frankenstein,1818,Mary Shelley,The Horror of Frankenstein,1970,The Horror of Frankenstein 1970,3145,35031085,tt0065851
