book_id,genre,possible_filter
6644,Contemporary,1
487825,Fiction,0
487825,Thriller,1
487825,Mystery,1
487825,Crime,1
99329,Classics,1
99329,Fiction,0
99329,Literature,1
99329,18th Century,0
3269371,Fiction,0
3269371,Thriller,1
3269371,Cultural,1
3269371,France,0
3269371,Literature,1
8472043,Westerns,1
487445,Crime,1
487445,True Crime,0
487445,Nonfiction,0
487445,Mystery,1
487445,History,0
38296,Classics,1
38296,Fiction,0
38296,Historical,1
38296,Adventure,1
38296,Literature,1
557406,Animals,1
557406,Nonfiction,0
557406,Short Stories,0
557406,Environment,0
557406,Classics,1
6561703,Historical,1
6561703,Fiction,0
593534,Horror,1
593534,Science Fiction,1
593534,Apocalyptic,0
231821,Fiction,0
231821,Animals,1
231821,Classics,1
231821,Childrens,1
231821,Young Adult,1
231821,Adventure,1
2309658,Fiction,0
590550,Fiction,0
590550,Adventure,1
590550,Survival,0
590550,Cultural,1
590550,Africa,0
590550,Historical,1
33553,Horror,1
33553,Fiction,0
33553,Mystery,1
33553,Thriller,1
33553,Fantasy,1
33553,Paranormal,1
33553,Supernatural,0
1271013,Mystery,1
1271013,Crime,1
1271013,Fiction,0
1271013,Humor,1
28369,Fiction,0
28369,Cultural,1
28369,France,0
28369,Classics,1
28369,European Literature,1
28369,French Literature,0
316845,Fantasy,1
316845,Classics,1
316845,Fiction,0
316845,Historical,1
316845,Mythology,0
316845,Arthurian,0
316845,Childrens,1
316845,Young Adult,1
316845,Adventure,1
1934232,Fiction,0
133488,Fiction,0
133488,Historical,1
133488,Short Stories,0
119502,Childrens,1
119502,Fiction,0
119502,Science Fiction,1
119502,Fantasy,1
119502,Classics,1
119502,Middle Grade,0
119502,Short Stories,0
119502,Young Adult,1
119502,Adventure,1
521118,Mystery,1
521118,Crime,1
521118,Fiction,0
521118,Thriller,1
521118,Noir,1
46170,Classics,1
46170,Fiction,0
46170,Literature,1
46170,Historical,1
46170,War,1
3836,Classics,1
3836,Fiction,0
3836,Literature,1
3836,European Literature,1
3836,Spanish Literature,0
3836,Adventure,1
3836,Historical,1
3836,Cultural,1
3836,Spain,0
3836,Humor,1
3836,Classic Literature,0
5013783,Fiction,0
5013783,Thriller,1
5013783,Mystery,1
5013783,Crime,1
3786122,Fiction,0
90886,Fiction,0
90886,Classics,1
90886,Literature,1
90886,American,1
250041,Fiction,0
250041,Classics,1
250041,Literature,1
250041,American,1
718476,Nonfiction,0
718476,Animals,1
718476,Horses,0
888,Historical,1
888,Classics,1
888,Fiction,0
888,Literature,1
888,19th Century,0
888,English Literature,0
888,Victorian,0
888,European Literature,1
888,British Literature,0
674113,Fiction,0
674113,Young Adult,1
674113,New York,0
674113,Coming Of Age,0
674113,Classics,1
2240204,Historical,1
2240204,Fiction,0
2240204,War,1
2240204,World War II,0
2240204,Military Fiction,0
5297,Classics,1
5297,Fiction,0
5297,Horror,1
5297,Fantasy,1
1270997,Mystery,1
1270997,Crime,1
1270997,Fiction,0
1270997,Noir,1
1270997,Thriller,1
710893,Fiction,0
406575,Fiction,0
406575,Classics,1
406575,Mystery,1
406575,Adventure,1
406575,Historical,1
406575,Spy Thriller,0
406575,Thriller,1
126609,Classics,1
126609,Fiction,0
126609,Literature,1
126609,American,1
512215,Fiction,0
53639,Fiction,0
53639,Classics,1
53639,Philosophy,0
53639,Literature,1
7190,Classics,1
7190,Fiction,0
7190,Historical,1
7190,Adventure,1
7190,Literature,1
7190,Cultural,1
7190,France,0
7190,European Literature,1
7190,French Literature,0
7190,Classic Literature,0
693359,Horror,1
693359,Fiction,0
693359,Science Fiction,1
693359,Thriller,1
1662468,Historical,1
1662468,European Literature,1
1662468,British Literature,0
12467,Fiction,0
12467,Classics,1
12467,War,1
12467,Historical,1
12467,Literature,1
153747,Classics,1
153747,Fiction,0
153747,Literature,1
153747,Adventure,1
1597168,Christian,0
148337,Thriller,1
148337,Fiction,0
148337,War,1
148337,Adventure,1
148337,Suspense,0
7085479,Mystery,1
7085479,Noir,1
7085479,Crime,1
9595633,Mystery,1
9595633,Fiction,0
9595633,Romance,1
9595633,Suspense,0
9595633,Gothic,0
430148,Science Fiction,1
430148,Fiction,0
430148,Classics,1
7171856,Science Fiction,1
7171856,Fiction,0
882953,Mystery,1
882953,Fiction,0
882953,Noir,1
882953,Crime,1
58174,Cultural,1
58174,France,0
58174,Classics,1
58174,Fiction,0
2480987,American,1
2480987,Southern,0
2480987,Biography,0
2480987,Autobiography,0
2480987,History,0
596869,Humor,1
596869,Mystery,1
596869,Crime,1
596869,Fiction,0
596869,Comedy,0
629931,Plays,0
629931,Drama,0
629931,Classics,1
629931,Fiction,0
629931,Literature,1
629931,American,1
629931,20th Century,0
629931,Gothic,0
6090263,Cultural,1
6090263,France,0
6090263,Fiction,0
3616282,Anthologies,0
3616282,Collections,0
18789,Fiction,0
18789,Classics,1
18789,Literature,1
18789,American,1
825338,Fiction,0
825338,Historical,1
825338,Literature,1
825338,Drama,0
3690,Fiction,0
3690,Classics,1
3690,Literature,1
3690,Historical,1
3690,Religion,0
1471786,Fiction,0
80950,Fiction,0
80950,Classics,1
80950,Literature,1
80950,European Literature,1
80950,British Literature,0
80950,20th Century,0
80950,Science Fiction,1
80950,Humor,1
80950,Historical,1
80950,English Literature,0
403277,Science Fiction,1
403277,Fantasy,1
403277,Classics,1
403277,Fiction,0
403277,Adventure,1
403277,Animals,1
403277,Pulp,0
403277,Action,0
7147962,Fiction,0
7147962,Mystery,1
7147962,Thriller,1
7147962,Classics,1
7147962,Suspense,0
7147962,Crime,1
2493,Classics,1
2493,Science Fiction,1
2493,Fiction,0
2493,Time Travel,0
2493,Fantasy,1
103171,Historical,1
103171,Fiction,0
103171,Classics,1
103171,Adventure,1
1885,Classics,1
1885,Fiction,0
1885,Romance,1
210825,Fiction,0
210825,Classics,1
2611829,Westerns,1
2611829,Fiction,0
890,Classics,1
890,Fiction,0
890,Academic,0
890,Literature,1
890,Historical,1
656,Classics,1
656,Fiction,0
656,Historical,1
656,Cultural,1
656,Russia,0
656,Literature,1
656,Russian Literature,0
656,War,1
656,19th Century,0
411855,Fiction,0
411855,Romance,1
411855,Womens Fiction,1
670572,Science Fiction,1
670572,Fiction,0
670572,Apocalyptic,0
2657,Classics,1
2657,Fiction,0
2657,Historical,1
2657,Academic,0
1024939,Mystery,1
1024939,Fiction,0
1024939,Classics,1
1024939,Thriller,1
1351174,Fiction,0
1351174,Historical,1
1351174,Classics,1
1351174,War,1
38980,Young Adult,1
38980,Romance,1
38980,Fiction,0
38980,Womens Fiction,1
38980,Contemporary,1
151351,Horror,1
151351,Fiction,0
151351,Mystery,1
151351,Thriller,1
876847,Fiction,0
876847,Mystery,1
876847,Noir,1
876847,Crime,1
876847,Hard Boiled,0
876847,Thriller,1
323170,Fiction,0
323170,Classics,1
323170,Mystery,1
323170,Literature,1
323170,American,1
323170,Drama,0
6148028,Young Adult,1
6148028,Science Fiction,1
6148028,Dystopia,0
6148028,Fiction,0
6148028,Fantasy,1
25605682,Horror,1
25605682,Thriller,1
25605682,Science Fiction,1
25605682,Fiction,0
68930,Mystery,1
68930,Fiction,0
68930,Crime,1
68930,Classics,1
32838,Science Fiction,1
32838,Classics,1
32838,Fiction,0
32838,Adventure,1
50746,Fiction,0
50746,Historical,1
50746,Adventure,1
50746,Literature,1
50746,Classics,1
1102337,Fiction,0
1102337,Thriller,1
1102337,Mystery,1
1102337,Crime,1
31326,Classics,1
31326,Fiction,0
31326,European Literature,1
31326,British Literature,0
31117072,Fantasy,1
31117072,Fiction,0
31117072,Historical,1
31117072,Cultural,1
31117072,China,0
31117072,Classics,1
1038619,Childrens,1
1038619,Picture Books,0
1038619,Animals,1
480204,Classics,1
480204,Fiction,0
480204,Horror,1
480204,Romance,1
480204,Gothic,0
480204,Mystery,1
480204,Historical,1
480204,Cultural,1
480204,France,0
480204,Literature,1
480204,Fantasy,1
78548,Childrens,1
78548,Classics,1
78548,European Literature,1
78548,German Literature,0
78548,Fiction,0
78548,Young Adult,1
78548,Cultural,1
78548,Germany,0
78548,Middle Grade,0
78548,Literature,1
78548,20th Century,0
78548,Humor,1
93537,Historical,1
93537,Fiction,0
93537,Classics,1
93537,Literature,1
93537,Politics,0
93537,American,1
93537,Adventure,1
1270088,Fiction,0
1270088,Classics,1
1270088,Literature,1
1270088,American,1
598330,Humor,1
598330,Fiction,0
598330,Mystery,1
598330,Crime,1
